datetime,event
2023-01-23 20:32:22,entrada
2023-01-23 20:54:05,entrada
2023-01-23 20:31:21,entrada
2023-01-23 20:02:34,entrada
2023-01-23 20:15:41,entrada
2023-01-23 20:58:24,entrada
2023-01-23 20:16:38,entrada
2023-01-23 20:12:27,entrada
2023-01-23 21:03:54,entrada
2023-01-23 21:53:46,entrada
2023-01-23 21:26:24,entrada
2023-01-23 21:54:27,entrada
2023-01-23 21:52:21,entrada
2023-01-23 21:41:24,entrada
2023-01-23 21:16:58,entrada
2023-01-23 21:56:53,entrada
2023-01-23 21:43:51,entrada
2023-01-23 21:11:15,entrada
2023-01-23 21:36:15,entrada
2023-01-23 21:16:54,entrada
2023-01-23 21:30:14,entrada
2023-01-23 21:12:39,entrada
2023-01-23 21:26:20,entrada
2023-01-23 21:01:07,entrada
2023-01-23 21:41:06,entrada
2023-01-23 21:09:56,entrada
2023-01-23 21:03:42,entrada
2023-01-23 21:40:35,entrada
2023-01-23 21:34:42,entrada
2023-01-23 21:02:57,entrada
2023-01-23 21:17:57,entrada
2023-01-23 21:50:45,entrada
2023-01-23 21:55:42,entrada
2023-01-23 21:23:31,entrada
2023-01-23 21:33:58,entrada
2023-01-23 21:01:01,entrada
2023-01-23 21:09:22,entrada
2023-01-23 21:14:53,entrada
2023-01-24 10:08:17,entrada
2023-01-24 10:18:38,entrada
2023-01-24 10:03:05,entrada
2023-01-24 10:50:32,entrada
2023-01-24 10:31:15,entrada
2023-01-24 10:10:21,entrada
2023-01-24 10:35:49,entrada
2023-01-24 10:22:25,entrada
2023-01-24 10:59:30,entrada
2023-01-24 10:28:04,entrada
2023-01-24 10:53:37,entrada
2023-01-24 10:24:59,entrada
2023-01-24 10:33:11,entrada
2023-01-24 10:21:08,entrada
2023-01-24 10:59:19,entrada
2023-01-24 10:28:43,entrada
2023-01-24 10:28:44,entrada
2023-01-24 10:26:53,entrada
2023-01-24 10:54:16,entrada
2023-01-24 10:04:51,entrada
2023-01-24 10:44:12,entrada
2023-01-24 10:41:14,entrada
2023-01-24 10:14:17,entrada
2023-01-24 10:49:01,entrada
2023-01-24 10:22:42,entrada
2023-01-24 10:12:42,entrada
2023-01-24 10:03:46,entrada
2023-01-24 11:41:55,entrada
2023-01-24 11:51:45,entrada
2023-01-24 11:35:56,entrada
2023-01-24 11:42:02,entrada
2023-01-24 11:22:16,entrada
2023-01-24 11:06:25,entrada
2023-01-24 11:42:17,entrada
2023-01-24 11:59:45,entrada
2023-01-24 11:45:05,entrada
2023-01-24 11:30:28,entrada
2023-01-24 11:08:53,entrada
2023-01-24 11:34:16,entrada
2023-01-24 11:59:11,entrada
2023-01-24 11:35:51,entrada
2023-01-24 11:47:23,entrada
2023-01-24 11:09:57,entrada
2023-01-24 11:29:28,entrada
2023-01-24 11:38:09,entrada
2023-01-24 11:38:54,entrada
2023-01-24 11:27:17,entrada
2023-01-24 11:40:53,entrada
2023-01-24 11:49:16,entrada
2023-01-24 11:10:00,entrada
2023-01-24 12:34:54,entrada
2023-01-24 12:27:36,entrada
2023-01-24 12:46:59,entrada
2023-01-24 12:08:01,entrada
2023-01-24 12:02:57,entrada
2023-01-24 12:52:43,entrada
2023-01-24 12:47:04,entrada
2023-01-24 12:09:27,entrada
2023-01-24 12:14:13,entrada
2023-01-24 12:45:22,entrada
2023-01-24 12:12:15,entrada
2023-01-24 12:29:39,entrada
2023-01-24 12:07:16,entrada
2023-01-24 12:29:16,entrada
2023-01-24 12:34:00,entrada
2023-01-24 12:48:57,entrada
2023-01-24 12:23:47,entrada
2023-01-24 12:48:24,entrada
2023-01-24 12:01:24,entrada
2023-01-24 12:13:38,entrada
2023-01-24 12:56:50,entrada
2023-01-24 12:32:16,entrada
2023-01-24 12:58:30,entrada
2023-01-24 12:09:05,entrada
2023-01-24 12:38:24,entrada
2023-01-24 12:37:36,entrada
2023-01-24 12:29:33,entrada
2023-01-24 12:17:23,entrada
2023-01-24 12:48:55,entrada
2023-01-24 12:26:57,entrada
2023-01-24 12:26:54,entrada
2023-01-24 12:38:20,entrada
2023-01-24 13:10:45,entrada
2023-01-24 13:17:38,entrada
2023-01-24 13:04:15,entrada
2023-01-24 13:10:53,entrada
2023-01-24 13:34:47,entrada
2023-01-24 13:10:41,entrada
2023-01-24 13:22:54,entrada
2023-01-24 13:33:47,entrada
2023-01-24 13:16:09,entrada
2023-01-24 13:17:43,entrada
2023-01-24 13:07:58,entrada
2023-01-24 13:25:02,entrada
2023-01-24 13:58:51,entrada
2023-01-24 13:23:02,entrada
2023-01-24 13:37:01,entrada
2023-01-24 13:34:16,entrada
2023-01-24 13:08:35,entrada
2023-01-24 13:21:30,entrada
2023-01-24 13:54:33,entrada
2023-01-24 13:23:59,entrada
2023-01-24 14:14:38,entrada
2023-01-24 14:34:44,entrada
2023-01-24 14:09:54,entrada
2023-01-24 14:01:43,entrada
2023-01-24 14:59:23,entrada
2023-01-24 14:27:21,entrada
2023-01-24 14:43:31,entrada
2023-01-24 14:30:18,entrada
2023-01-24 14:50:20,entrada
2023-01-24 14:02:05,entrada
2023-01-24 14:31:01,entrada
2023-01-24 14:23:44,entrada
2023-01-24 14:58:59,entrada
2023-01-24 14:26:08,entrada
2023-01-24 14:12:54,entrada
2023-01-24 14:13:50,entrada
2023-01-24 14:10:13,entrada
2023-01-24 14:15:09,entrada
2023-01-24 14:19:15,entrada
2023-01-24 14:59:57,entrada
2023-01-24 14:33:56,entrada
2023-01-24 14:15:13,entrada
2023-01-24 14:52:27,entrada
2023-01-24 14:17:25,entrada
2023-01-24 14:37:06,entrada
2023-01-24 14:44:33,entrada
2023-01-24 14:46:48,entrada
2023-01-24 14:44:06,entrada
2023-01-24 14:32:34,entrada
2023-01-24 14:51:49,entrada
2023-01-24 14:38:20,entrada
2023-01-24 14:48:27,entrada
2023-01-24 14:31:43,entrada
2023-01-24 15:07:05,entrada
2023-01-24 15:10:28,entrada
2023-01-24 15:57:40,entrada
2023-01-24 15:57:04,entrada
2023-01-24 15:06:21,entrada
2023-01-24 15:58:46,entrada
2023-01-24 15:52:53,entrada
2023-01-24 15:03:31,entrada
2023-01-24 15:18:44,entrada
2023-01-24 15:32:00,entrada
2023-01-24 15:53:45,entrada
2023-01-24 15:40:55,entrada
2023-01-24 15:43:49,entrada
2023-01-24 15:40:07,entrada
2023-01-24 15:31:29,entrada
2023-01-24 15:45:27,entrada
2023-01-24 15:40:51,entrada
2023-01-24 15:31:24,entrada
2023-01-24 15:33:32,entrada
2023-01-24 15:12:24,entrada
2023-01-24 15:41:39,entrada
2023-01-24 15:38:55,entrada
2023-01-24 15:43:48,entrada
2023-01-24 15:56:43,entrada
2023-01-24 15:47:09,entrada
2023-01-24 15:58:56,entrada
2023-01-24 15:30:43,entrada
2023-01-24 15:10:24,entrada
2023-01-24 15:45:53,entrada
2023-01-24 15:51:44,entrada
2023-01-24 15:33:58,entrada
2023-01-24 16:18:19,entrada
2023-01-24 16:41:29,entrada
2023-01-24 16:25:30,entrada
2023-01-24 16:34:02,entrada
2023-01-24 16:55:39,entrada
2023-01-24 16:28:05,entrada
2023-01-24 16:51:00,entrada
2023-01-24 16:51:23,entrada
2023-01-24 16:37:33,entrada
2023-01-24 16:50:59,entrada
2023-01-24 16:06:10,entrada
2023-01-24 16:10:35,entrada
2023-01-24 16:19:15,entrada
2023-01-24 16:04:23,entrada
2023-01-24 16:29:29,entrada
2023-01-24 16:38:56,entrada
2023-01-24 16:47:46,entrada
2023-01-24 16:36:32,entrada
2023-01-24 16:19:53,entrada
2023-01-24 16:21:40,entrada
2023-01-24 16:57:20,entrada
2023-01-24 16:36:53,entrada
2023-01-24 16:26:37,entrada
2023-01-24 17:54:06,entrada
2023-01-24 17:05:05,entrada
2023-01-24 17:12:47,entrada
2023-01-24 17:12:01,entrada
2023-01-24 17:18:50,entrada
2023-01-24 17:18:49,entrada
2023-01-24 17:56:37,entrada
2023-01-24 17:01:50,entrada
2023-01-24 17:25:05,entrada
2023-01-24 17:19:22,entrada
2023-01-24 17:53:14,entrada
2023-01-24 17:05:27,entrada
2023-01-24 17:34:10,entrada
2023-01-24 17:07:56,entrada
2023-01-24 17:53:49,entrada
2023-01-24 17:48:50,entrada
2023-01-24 17:50:23,entrada
2023-01-24 17:20:48,entrada
2023-01-24 17:58:35,entrada
2023-01-24 17:06:04,entrada
2023-01-24 17:57:28,entrada
2023-01-24 17:15:05,entrada
2023-01-24 17:13:57,entrada
2023-01-24 17:51:01,entrada
2023-01-24 18:15:50,entrada
2023-01-24 18:12:54,entrada
2023-01-24 18:21:22,entrada
2023-01-24 18:35:42,entrada
2023-01-24 18:49:49,entrada
2023-01-24 18:09:16,entrada
2023-01-24 18:29:12,entrada
2023-01-24 18:29:56,entrada
2023-01-24 18:45:29,entrada
2023-01-24 18:06:09,entrada
2023-01-24 18:34:01,entrada
2023-01-24 18:29:18,entrada
2023-01-24 18:38:36,entrada
2023-01-24 18:59:02,entrada
2023-01-24 18:24:33,entrada
2023-01-24 18:54:57,entrada
2023-01-24 18:21:37,entrada
2023-01-24 18:13:38,entrada
2023-01-24 18:53:01,entrada
2023-01-24 18:31:42,entrada
2023-01-24 18:52:02,entrada
2023-01-24 18:40:07,entrada
2023-01-24 18:25:31,entrada
2023-01-24 18:10:49,entrada
2023-01-24 18:00:14,entrada
2023-01-24 18:03:03,entrada
2023-01-24 18:27:09,entrada
2023-01-24 18:10:49,entrada
2023-01-24 19:44:29,entrada
2023-01-24 19:42:34,entrada
2023-01-24 19:21:09,entrada
2023-01-24 19:10:37,entrada
2023-01-24 19:32:05,entrada
2023-01-24 19:36:06,entrada
2023-01-24 19:53:43,entrada
2023-01-24 19:11:06,entrada
2023-01-24 19:01:59,entrada
2023-01-24 19:00:22,entrada
2023-01-24 19:24:17,entrada
2023-01-24 19:43:06,entrada
2023-01-24 19:50:53,entrada
2023-01-24 19:02:28,entrada
2023-01-24 19:09:58,entrada
2023-01-24 19:58:42,entrada
2023-01-24 19:04:33,entrada
2023-01-24 19:07:13,entrada
2023-01-24 19:39:54,entrada
2023-01-24 19:05:00,entrada
2023-01-24 19:55:32,entrada
2023-01-24 19:39:10,entrada
2023-01-24 19:49:23,entrada
2023-01-24 19:09:43,entrada
2023-01-24 19:51:22,entrada
2023-01-24 19:15:36,entrada
2023-01-24 19:15:55,entrada
2023-01-24 19:43:30,entrada
2023-01-24 20:21:49,entrada
2023-01-24 20:15:27,entrada
2023-01-24 20:27:54,entrada
2023-01-24 20:21:55,entrada
2023-01-24 20:05:24,entrada
2023-01-24 20:41:01,entrada
2023-01-24 20:06:52,entrada
2023-01-24 20:16:34,entrada
2023-01-24 20:19:43,entrada
2023-01-24 20:01:06,entrada
2023-01-24 20:31:48,entrada
2023-01-24 20:18:11,entrada
2023-01-24 20:08:26,entrada
2023-01-24 20:13:01,entrada
2023-01-24 20:20:03,entrada
2023-01-24 20:59:50,entrada
2023-01-24 20:20:47,entrada
2023-01-24 20:21:48,entrada
2023-01-24 20:01:16,entrada
2023-01-24 20:18:39,entrada
2023-01-24 20:23:19,entrada
2023-01-24 20:37:11,entrada
2023-01-24 20:24:22,entrada
2023-01-24 21:16:25,entrada
2023-01-24 21:45:26,entrada
2023-01-24 21:42:27,entrada
2023-01-24 21:19:05,entrada
2023-01-24 21:07:31,entrada
2023-01-24 21:18:31,entrada
2023-01-24 21:18:23,entrada
2023-01-24 21:23:55,entrada
2023-01-24 21:16:55,entrada
2023-01-24 21:55:17,entrada
2023-01-24 21:11:40,entrada
2023-01-24 21:22:55,entrada
2023-01-24 21:47:17,entrada
2023-01-24 21:15:15,entrada
2023-01-24 21:35:22,entrada
2023-01-24 21:21:38,entrada
2023-01-24 21:32:23,entrada
2023-01-24 21:54:19,entrada
2023-01-24 21:32:30,entrada
2023-01-24 21:39:57,entrada
2023-01-24 21:54:07,entrada
2023-01-24 21:09:00,entrada
2023-01-24 21:20:24,entrada
2023-01-24 21:31:52,entrada
2023-01-24 21:45:45,entrada
2023-01-24 21:09:59,entrada
2023-01-24 21:50:56,entrada
2023-01-24 21:47:08,entrada
2023-01-24 21:19:47,entrada
2023-01-25 10:02:29,entrada
2023-01-25 10:44:16,entrada
2023-01-25 10:49:57,entrada
2023-01-25 10:57:31,entrada
2023-01-25 10:45:56,entrada
2023-01-25 10:06:38,entrada
2023-01-25 10:13:57,entrada
2023-01-25 10:55:14,entrada
2023-01-25 10:43:11,entrada
2023-01-25 10:07:15,entrada
2023-01-25 10:40:33,entrada
2023-01-25 10:45:23,entrada
2023-01-25 10:55:28,entrada
2023-01-25 10:15:04,entrada
2023-01-25 10:04:51,entrada
2023-01-25 10:29:52,entrada
2023-01-25 10:49:49,entrada
2023-01-25 10:04:42,entrada
2023-01-25 10:12:34,entrada
2023-01-25 10:48:24,entrada
2023-01-25 10:49:13,entrada
2023-01-25 10:43:45,entrada
2023-01-25 10:25:17,entrada
2023-01-25 10:19:33,entrada
2023-01-25 10:06:46,entrada
2023-01-25 10:59:09,entrada
2023-01-25 11:15:56,entrada
2023-01-25 11:41:04,entrada
2023-01-25 11:13:23,entrada
2023-01-25 11:50:03,entrada
2023-01-25 11:51:47,entrada
2023-01-25 11:23:46,entrada
2023-01-25 11:59:08,entrada
2023-01-25 11:02:54,entrada
2023-01-25 11:08:17,entrada
2023-01-25 11:35:18,entrada
2023-01-25 11:23:03,entrada
2023-01-25 11:08:32,entrada
2023-01-25 11:00:51,entrada
2023-01-25 11:50:34,entrada
2023-01-25 11:09:11,entrada
2023-01-25 11:17:13,entrada
2023-01-25 11:09:09,entrada
2023-01-25 11:17:23,entrada
2023-01-25 11:00:29,entrada
2023-01-25 11:14:07,entrada
2023-01-25 11:57:34,entrada
2023-01-25 11:17:40,entrada
2023-01-25 11:15:20,entrada
2023-01-25 11:14:04,entrada
2023-01-25 11:44:53,entrada
2023-01-25 11:51:06,entrada
2023-01-25 12:43:43,entrada
2023-01-25 12:29:54,entrada
2023-01-25 12:19:57,entrada
2023-01-25 12:36:15,entrada
2023-01-25 12:30:28,entrada
2023-01-25 12:05:28,entrada
2023-01-25 12:31:08,entrada
2023-01-25 12:36:52,entrada
2023-01-25 12:22:15,entrada
2023-01-25 12:17:18,entrada
2023-01-25 12:43:01,entrada
2023-01-25 12:57:09,entrada
2023-01-25 12:11:45,entrada
2023-01-25 12:17:18,entrada
2023-01-25 12:37:36,entrada
2023-01-25 12:26:47,entrada
2023-01-25 12:13:44,entrada
2023-01-25 12:52:33,entrada
2023-01-25 12:01:43,entrada
2023-01-25 12:32:18,entrada
2023-01-25 12:59:59,entrada
2023-01-25 12:26:47,entrada
2023-01-25 12:29:06,entrada
2023-01-25 12:26:20,entrada
2023-01-25 12:06:47,entrada
2023-01-25 13:46:19,entrada
2023-01-25 13:51:51,entrada
2023-01-25 13:38:48,entrada
2023-01-25 13:39:27,entrada
2023-01-25 13:12:25,entrada
2023-01-25 13:15:24,entrada
2023-01-25 13:09:28,entrada
2023-01-25 13:45:37,entrada
2023-01-25 13:19:53,entrada
2023-01-25 13:25:31,entrada
2023-01-25 13:38:37,entrada
2023-01-25 13:58:48,entrada
2023-01-25 13:52:23,entrada
2023-01-25 13:30:39,entrada
2023-01-25 13:11:57,entrada
2023-01-25 13:56:35,entrada
2023-01-25 13:09:05,entrada
2023-01-25 13:06:52,entrada
2023-01-25 13:30:26,entrada
2023-01-25 13:07:02,entrada
2023-01-25 13:39:46,entrada
2023-01-25 13:20:00,entrada
2023-01-25 13:44:53,entrada
2023-01-25 14:19:51,entrada
2023-01-25 14:05:32,entrada
2023-01-25 14:27:49,entrada
2023-01-25 14:37:29,entrada
2023-01-25 14:45:42,entrada
2023-01-25 14:16:08,entrada
2023-01-25 14:27:53,entrada
2023-01-25 14:06:45,entrada
2023-01-25 14:27:16,entrada
2023-01-25 14:39:59,entrada
2023-01-25 14:47:43,entrada
2023-01-25 14:43:59,entrada
2023-01-25 14:59:04,entrada
2023-01-25 14:04:13,entrada
2023-01-25 14:05:06,entrada
2023-01-25 14:54:52,entrada
2023-01-25 14:16:58,entrada
2023-01-25 14:08:30,entrada
2023-01-25 14:21:44,entrada
2023-01-25 14:08:58,entrada
2023-01-25 14:15:35,entrada
2023-01-25 14:33:44,entrada
2023-01-25 14:12:18,entrada
2023-01-25 14:11:35,entrada
2023-01-25 14:09:15,entrada
2023-01-25 14:27:55,entrada
2023-01-25 14:18:39,entrada
2023-01-25 14:05:03,entrada
2023-01-25 15:41:16,entrada
2023-01-25 15:39:57,entrada
2023-01-25 15:47:13,entrada
2023-01-25 15:09:44,entrada
2023-01-25 15:32:41,entrada
2023-01-25 15:53:11,entrada
2023-01-25 15:31:48,entrada
2023-01-25 15:23:13,entrada
2023-01-25 15:04:50,entrada
2023-01-25 15:04:46,entrada
2023-01-25 15:31:44,entrada
2023-01-25 15:48:32,entrada
2023-01-25 15:59:45,entrada
2023-01-25 15:03:56,entrada
2023-01-25 15:29:40,entrada
2023-01-25 15:16:02,entrada
2023-01-25 15:12:43,entrada
2023-01-25 15:47:35,entrada
2023-01-25 15:17:22,entrada
2023-01-25 15:34:48,entrada
2023-01-25 15:32:50,entrada
2023-01-25 16:45:21,entrada
2023-01-25 16:51:49,entrada
2023-01-25 16:46:22,entrada
2023-01-25 16:31:25,entrada
2023-01-25 16:50:26,entrada
2023-01-25 16:44:11,entrada
2023-01-25 16:18:18,entrada
2023-01-25 16:51:33,entrada
2023-01-25 16:31:28,entrada
2023-01-25 16:20:34,entrada
2023-01-25 16:41:04,entrada
2023-01-25 16:11:06,entrada
2023-01-25 16:40:01,entrada
2023-01-25 16:24:09,entrada
2023-01-25 16:37:43,entrada
2023-01-25 16:05:26,entrada
2023-01-25 16:34:09,entrada
2023-01-25 16:08:19,entrada
2023-01-25 16:36:34,entrada
2023-01-25 16:36:39,entrada
2023-01-25 16:07:45,entrada
2023-01-25 16:55:53,entrada
2023-01-25 16:30:48,entrada
2023-01-25 16:42:57,entrada
2023-01-25 16:15:27,entrada
2023-01-25 16:05:31,entrada
2023-01-25 17:31:10,entrada
2023-01-25 17:23:55,entrada
2023-01-25 17:14:40,entrada
2023-01-25 17:34:16,entrada
2023-01-25 17:24:48,entrada
2023-01-25 17:34:18,entrada
2023-01-25 17:40:30,entrada
2023-01-25 17:16:54,entrada
2023-01-25 17:49:22,entrada
2023-01-25 17:46:00,entrada
2023-01-25 17:57:09,entrada
2023-01-25 17:07:41,entrada
2023-01-25 17:25:33,entrada
2023-01-25 17:18:13,entrada
2023-01-25 17:07:50,entrada
2023-01-25 17:00:47,entrada
2023-01-25 17:24:23,entrada
2023-01-25 17:46:19,entrada
2023-01-25 17:55:29,entrada
2023-01-25 17:04:02,entrada
2023-01-25 17:31:16,entrada
2023-01-25 17:41:04,entrada
2023-01-25 17:10:37,entrada
2023-01-25 17:03:38,entrada
2023-01-25 18:32:34,entrada
2023-01-25 18:56:39,entrada
2023-01-25 18:49:23,entrada
2023-01-25 18:23:49,entrada
2023-01-25 18:23:18,entrada
2023-01-25 18:38:24,entrada
2023-01-25 18:51:30,entrada
2023-01-25 18:58:37,entrada
2023-01-25 18:24:26,entrada
2023-01-25 18:31:10,entrada
2023-01-25 18:04:43,entrada
2023-01-25 18:32:18,entrada
2023-01-25 18:42:46,entrada
2023-01-25 18:56:15,entrada
2023-01-25 18:34:10,entrada
2023-01-25 18:10:09,entrada
2023-01-25 18:33:51,entrada
2023-01-25 18:04:22,entrada
2023-01-25 18:54:24,entrada
2023-01-25 18:28:39,entrada
2023-01-25 19:36:10,entrada
2023-01-25 19:54:18,entrada
2023-01-25 19:27:38,entrada
2023-01-25 19:20:25,entrada
2023-01-25 19:21:05,entrada
2023-01-25 19:10:58,entrada
2023-01-25 19:13:59,entrada
2023-01-25 19:35:59,entrada
2023-01-25 19:39:40,entrada
2023-01-25 19:01:56,entrada
2023-01-25 19:42:59,entrada
2023-01-25 19:19:21,entrada
2023-01-25 19:38:03,entrada
2023-01-25 19:55:28,entrada
2023-01-25 19:45:57,entrada
2023-01-25 19:23:00,entrada
2023-01-25 19:23:57,entrada
2023-01-25 19:29:11,entrada
2023-01-25 19:18:36,entrada
2023-01-25 19:57:39,entrada
2023-01-25 19:42:53,entrada
2023-01-25 20:16:48,entrada
2023-01-25 20:49:52,entrada
2023-01-25 20:59:30,entrada
2023-01-25 20:40:05,entrada
2023-01-25 20:59:51,entrada
2023-01-25 20:30:02,entrada
2023-01-25 20:39:02,entrada
2023-01-25 20:32:51,entrada
2023-01-25 20:58:12,entrada
2023-01-25 20:20:36,entrada
2023-01-25 20:15:20,entrada
2023-01-25 20:55:47,entrada
2023-01-25 20:55:43,entrada
2023-01-25 20:12:03,entrada
2023-01-25 20:30:08,entrada
2023-01-25 20:47:32,entrada
2023-01-25 20:36:52,entrada
2023-01-25 20:36:23,entrada
2023-01-25 20:24:50,entrada
2023-01-25 20:40:28,entrada
2023-01-25 20:58:39,entrada
2023-01-25 20:50:49,entrada
2023-01-25 20:46:35,entrada
2023-01-25 21:34:46,entrada
2023-01-25 21:45:00,entrada
2023-01-25 21:20:07,entrada
2023-01-25 21:06:40,entrada
2023-01-25 21:49:43,entrada
2023-01-25 21:39:39,entrada
2023-01-25 21:29:37,entrada
2023-01-25 21:34:01,entrada
2023-01-25 21:45:07,entrada
2023-01-25 21:37:03,entrada
2023-01-25 21:36:20,entrada
2023-01-25 21:12:08,entrada
2023-01-25 21:44:28,entrada
2023-01-25 21:40:55,entrada
2023-01-25 21:23:15,entrada
2023-01-25 21:11:01,entrada
2023-01-25 21:18:29,entrada
2023-01-25 21:15:23,entrada
2023-01-25 21:12:04,entrada
2023-01-25 21:22:55,entrada
2023-01-25 21:37:30,entrada
2023-01-25 21:52:55,entrada
2023-01-25 21:16:48,entrada
2023-01-25 21:48:02,entrada
2023-01-25 21:25:12,entrada
2023-01-25 21:43:37,entrada
2023-01-26 10:45:28,entrada
2023-01-26 10:24:54,entrada
2023-01-26 10:12:50,entrada
2023-01-26 10:43:53,entrada
2023-01-26 10:18:57,entrada
2023-01-26 10:35:27,entrada
2023-01-26 10:03:02,entrada
2023-01-26 10:57:37,entrada
2023-01-26 10:36:42,entrada
2023-01-26 10:24:40,entrada
2023-01-26 10:34:28,entrada
2023-01-26 10:40:28,entrada
2023-01-26 10:11:34,entrada
2023-01-26 10:19:16,entrada
2023-01-26 10:52:11,entrada
2023-01-26 10:56:49,entrada
2023-01-26 10:35:09,entrada
2023-01-26 10:17:29,entrada
2023-01-26 10:07:40,entrada
2023-01-26 10:50:12,entrada
2023-01-26 10:30:56,entrada
2023-01-26 11:17:50,entrada
2023-01-26 11:07:54,entrada
2023-01-26 11:11:42,entrada
2023-01-26 11:58:29,entrada
2023-01-26 11:58:08,entrada
2023-01-26 11:27:03,entrada
2023-01-26 11:38:16,entrada
2023-01-26 11:10:58,entrada
2023-01-26 11:01:22,entrada
2023-01-26 11:49:21,entrada
2023-01-26 11:25:11,entrada
2023-01-26 11:31:08,entrada
2023-01-26 11:42:04,entrada
2023-01-26 11:25:06,entrada
2023-01-26 11:28:32,entrada
2023-01-26 11:23:24,entrada
2023-01-26 11:30:28,entrada
2023-01-26 11:04:37,entrada
2023-01-26 11:44:10,entrada
2023-01-26 11:31:07,entrada
2023-01-26 11:19:33,entrada
2023-01-26 11:46:41,entrada
2023-01-26 11:07:01,entrada
2023-01-26 11:20:14,entrada
2023-01-26 11:05:04,entrada
2023-01-26 11:53:53,entrada
2023-01-26 11:02:42,entrada
2023-01-26 11:42:15,entrada
2023-01-26 11:34:08,entrada
2023-01-26 11:34:18,entrada
2023-01-26 11:42:45,entrada
2023-01-26 11:33:38,entrada
2023-01-26 11:09:09,entrada
2023-01-26 11:19:00,entrada
2023-01-26 12:23:58,entrada
2023-01-26 12:14:05,entrada
2023-01-26 12:31:43,entrada
2023-01-26 12:33:35,entrada
2023-01-26 12:19:56,entrada
2023-01-26 12:56:52,entrada
2023-01-26 12:11:34,entrada
2023-01-26 12:48:37,entrada
2023-01-26 12:55:16,entrada
2023-01-26 12:26:16,entrada
2023-01-26 12:10:54,entrada
2023-01-26 12:38:01,entrada
2023-01-26 12:50:01,entrada
2023-01-26 12:53:28,entrada
2023-01-26 12:44:23,entrada
2023-01-26 12:23:15,entrada
2023-01-26 12:30:48,entrada
2023-01-26 12:42:08,entrada
2023-01-26 12:26:55,entrada
2023-01-26 12:40:13,entrada
2023-01-26 13:43:25,entrada
2023-01-26 13:46:25,entrada
2023-01-26 13:00:14,entrada
2023-01-26 13:10:36,entrada
2023-01-26 13:06:11,entrada
2023-01-26 13:51:56,entrada
2023-01-26 13:37:53,entrada
2023-01-26 13:02:41,entrada
2023-01-26 13:57:52,entrada
2023-01-26 13:25:53,entrada
2023-01-26 13:29:31,entrada
2023-01-26 13:35:44,entrada
2023-01-26 13:50:36,entrada
2023-01-26 13:54:58,entrada
2023-01-26 13:53:17,entrada
2023-01-26 13:00:52,entrada
2023-01-26 13:20:27,entrada
2023-01-26 13:47:15,entrada
2023-01-26 13:47:27,entrada
2023-01-26 13:21:18,entrada
2023-01-26 13:47:00,entrada
2023-01-26 13:30:51,entrada
2023-01-26 13:51:41,entrada
2023-01-26 13:33:45,entrada
2023-01-26 13:39:05,entrada
2023-01-26 14:15:56,entrada
2023-01-26 14:28:00,entrada
2023-01-26 14:59:17,entrada
2023-01-26 14:58:21,entrada
2023-01-26 14:07:06,entrada
2023-01-26 14:24:29,entrada
2023-01-26 14:33:43,entrada
2023-01-26 14:47:40,entrada
2023-01-26 14:51:10,entrada
2023-01-26 14:14:34,entrada
2023-01-26 14:22:52,entrada
2023-01-26 14:44:20,entrada
2023-01-26 14:27:12,entrada
2023-01-26 14:33:37,entrada
2023-01-26 14:05:43,entrada
2023-01-26 14:03:04,entrada
2023-01-26 14:54:39,entrada
2023-01-26 14:05:20,entrada
2023-01-26 14:27:02,entrada
2023-01-26 14:22:07,entrada
2023-01-26 14:18:52,entrada
2023-01-26 14:10:49,entrada
2023-01-26 14:09:57,entrada
2023-01-26 14:27:19,entrada
2023-01-26 14:43:51,entrada
2023-01-26 15:04:49,entrada
2023-01-26 15:39:13,entrada
2023-01-26 15:59:33,entrada
2023-01-26 15:27:07,entrada
2023-01-26 15:15:30,entrada
2023-01-26 15:06:02,entrada
2023-01-26 15:28:35,entrada
2023-01-26 15:38:03,entrada
2023-01-26 15:08:54,entrada
2023-01-26 15:16:48,entrada
2023-01-26 15:19:13,entrada
2023-01-26 15:45:28,entrada
2023-01-26 15:56:12,entrada
2023-01-26 15:35:44,entrada
2023-01-26 15:52:16,entrada
2023-01-26 15:46:49,entrada
2023-01-26 15:42:03,entrada
2023-01-26 15:59:19,entrada
2023-01-26 15:10:41,entrada
2023-01-26 15:21:44,entrada
2023-01-26 16:33:59,entrada
2023-01-26 16:48:52,entrada
2023-01-26 16:06:05,entrada
2023-01-26 16:05:21,entrada
2023-01-26 16:07:36,entrada
2023-01-26 16:14:25,entrada
2023-01-26 16:38:02,entrada
2023-01-26 16:56:09,entrada
2023-01-26 16:02:29,entrada
2023-01-26 16:45:21,entrada
2023-01-26 16:02:00,entrada
2023-01-26 16:32:18,entrada
2023-01-26 16:35:33,entrada
2023-01-26 16:56:30,entrada
2023-01-26 16:42:23,entrada
2023-01-26 16:11:12,entrada
2023-01-26 16:15:15,entrada
2023-01-26 16:50:54,entrada
2023-01-26 16:51:52,entrada
2023-01-26 16:19:40,entrada
2023-01-26 16:47:26,entrada
2023-01-26 16:38:12,entrada
2023-01-26 16:03:31,entrada
2023-01-26 16:44:39,entrada
2023-01-26 16:33:38,entrada
2023-01-26 17:03:16,entrada
2023-01-26 17:46:47,entrada
2023-01-26 17:04:23,entrada
2023-01-26 17:48:54,entrada
2023-01-26 17:06:22,entrada
